SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
526179,LUDOLOW JUTE,B ,Q,41.65,42.50,38.60,38.95,38.95,40.60,185,20496,828533.00,
532796,LUMAX AUTO  ,B ,Q,142.55,147.00,141.25,143.25,143.25,146.00,9,74,10708.00,
532537,LUMAX AUTO  ,B ,Q,28.75,28.75,26.00,26.25,27.00,27.15,11,513,13482.00,
517206,LUMAX IND   ,B ,Q,384.90,384.90,365.05,376.10,376.10,376.90,15,28,10540.00,
526045,LUMINAIRE TE,T ,Q,26.90,27.00,26.60,26.65,26.60,26.50,11,1510,40442.00,
500257,LUPIN LTD.  ,A ,Q,549.00,563.85,548.70,561.40,561.40,550.15,2748,164845,91750143.00,
500259,LYKA LABS   ,B ,Q,10.50,11.25,10.50,10.54,10.60,10.63,74,12046,131308.00,
532720,M&M FINANSER,A ,Q,663.00,674.00,662.00,663.55,662.00,662.00,89,1136,755651.00,
522241,M.M.FORGINGS,B ,Q,91.55,93.85,91.50,91.70,92.00,91.05,123,563,51554.00,
506543,M.P.AGRO IND,T ,Q,2.86,2.86,2.86,2.86,2.86,3.00,1,100,286.00,
590115,M50 ETF     ,B ,Q,72.00,72.00,70.55,70.80,70.80,71.50,136,1036,73543.00,
532906,MAANALU     ,B ,Q,36.00,36.00,35.05,35.05,35.05,35.50,5,398,14304.00,
531528,MAARS SOFT. ,B ,Q,0.51,0.51,0.46,0.46,0.49,0.47,91,46997,22298.00,
507836,MAC CHARLES ,T ,Q,122.00,124.50,122.00,124.40,124.25,120.00,4,400,49515.00,
523248,MACHINO PLAS,B ,Q,43.95,43.95,43.00,43.20,43.20,42.95,9,2205,95505.00,
531497,MADHUCON PRJ,B ,Q,54.95,58.00,54.05,55.50,55.70,54.70,161,1971,109741.00,
511638,MADHUR CAP. ,T ,Q,9.37,9.37,8.49,9.35,9.35,8.93,7,602,5112.00,
519279,MADHUR IND  ,B ,Q,14.80,15.40,14.26,15.19,15.19,15.00,14,1300,19217.00,
515059,MADHUS.IND. ,B ,Q,11.00,11.00,10.50,10.50,10.50,10.70,2,1893,20376.00,
511000,MADHUS.SEC  ,T ,Q,65.00,65.00,65.00,65.00,65.00,65.00,2,150,9750.00,
500260,MADRAS CEM. ,B ,Q,145.15,152.00,145.15,150.85,150.85,144.95,656,27289,4055219.00,
501209,MAESTROS ME ,B ,Q,20.70,24.25,20.70,23.60,23.15,24.30,25,3452,81078.00,
500264,MAFATLAL IND,B ,Q,113.60,123.50,113.60,120.90,120.90,118.95,25,4181,498001.00,
524000,MAGMA FIN   ,B ,Q,68.75,70.75,67.00,67.70,67.35,69.35,570,1561,106136.00,
532896,MAGNUM VENT ,B ,Q,3.90,4.00,3.90,3.90,3.90,3.95,7,2050,8023.00,
500520,MAH & MAH   ,A ,Q,702.35,709.65,690.00,692.15,692.15,695.35,2990,101230,70824575.00,
533088,MAH HOLIDAY ,B ,Q,289.00,289.00,286.25,286.25,286.25,289.00,70,332,95354.00,
523384,MAH.RAS.APEX,T ,Q,11.77,11.77,11.65,11.65,11.65,11.35,6,1500,17535.00,
500266,MAH.SCOOTER ,B ,Q,302.00,315.00,300.45,314.20,314.20,304.10,131,3822,1188019.00,
500265,MAH.SEAMLESS,B ,Q,380.00,383.10,380.00,381.50,381.50,379.95,17,195,74253.00,
505523,MAHA CORP   ,T ,Q,9.98,9.98,9.94,9.94,9.94,10.46,8,1701,16907.00,
524232,MAHA.POLYBUT,T ,Q,13.60,13.99,12.91,12.91,13.69,13.35,64,399385,5162377.00,
514450,MAHA.RUBTECH,B ,Q,6.44,6.44,5.85,5.99,5.99,5.99,59,28049,169611.00,
500108,MAHA.TELE   ,B ,Q,28.25,28.65,27.40,27.50,27.50,28.00,1653,565175,15811019.00,
519612,MAHAAN FOODS,B ,Q,23.90,24.90,23.55,23.65,23.55,24.75,17,4489,106885.00,
513460,MAHALAXMI SM,B ,Q,9.50,9.50,9.31,9.31,9.31,9.50,10,1350,12806.00,
530059,MAHARAJA SHR,B ,Q,140.00,140.00,136.20,136.45,136.20,139.25,12,1300,177870.00,
590117,MAHAVEER INF,B ,Q,14.65,14.89,14.17,14.63,14.63,14.34,459,160369,2353186.00,
531664,MAHAVIR IMPE,B ,Q,2.10,2.10,1.90,2.09,2.09,2.11,9,7924,15749.00,
524138,MAHIN COMP  ,B ,Q,47.50,52.75,47.50,51.50,51.50,47.50,23,7092,354317.00,
532756,MAHIND FORG ,B ,Q,65.95,65.95,64.20,64.35,64.95,64.90,78,4734,309414.00,
504823,MAHIND.UGINE,B ,Q,55.00,56.75,54.25,54.35,54.35,56.35,256,11465,634224.00,
532313,MAHINDRALIFE,B ,Q,322.00,325.05,318.05,318.15,318.15,320.70,105,6736,2157255.00,
590078,MAITHAN ALL ,B ,Q,96.00,96.00,93.15,93.25,93.25,95.50,5,134,12821.00,
500267,MAJESTIC AUT,B ,Q,58.15,58.25,58.00,58.00,58.00,58.60,18,1200,69667.00,
506919,MAKERS LAB. ,B ,Q,20.50,21.90,20.00,21.85,21.85,20.25,29,1791,37147.00,
532728,MALU PAPER  ,B ,Q,9.50,9.60,9.50,9.60,9.60,10.19,2,12,115.00,
502995,MALWA COTTON,B ,Q,21.95,21.95,21.35,21.35,21.35,21.55,4,101,2158.00,
532637,MAN DRUGORG ,B ,Q,10.64,11.80,10.60,10.60,10.60,9.85,38,7051,77282.00,
513269,MAN IND.(I) ,B ,Q,104.50,104.90,101.60,102.40,102.40,104.10,142,5952,612996.00,
533169,MAN INFRA   ,B ,Q,202.65,216.80,202.65,210.30,209.55,200.60,3794,248438,52277664.00,
532932,MANAKSIA LTD,B ,Q,53.00,54.55,52.55,54.00,53.90,52.65,82,8206,442698.00,
500268,MANALI PETRO,B ,Q,11.01,11.70,11.01,11.26,11.20,11.43,501,92467,1063039.00,
531213,MANAP FIN   ,A ,Q,34.85,34.85,33.00,33.15,33.15,34.35,1609,364571,12337128.00,
533204,MANDHANA    ,B ,Q,253.95,255.95,250.00,251.90,250.55,252.00,449,84946,21549383.00,
502157,MANGALAM CEM,T ,Q,138.00,140.95,137.10,138.55,138.15,138.30,29,1602,220716.00,
516007,MANGALAM TIM,B ,Q,26.85,27.50,26.05,26.15,26.15,27.95,29,6695,179674.00,
530243,MANGALYA SOF,T ,Q,3.25,3.25,3.25,3.25,3.25,3.25,1,200,650.00,
530011,MANGLR.CHEM ,B ,Q,41.30,41.30,38.45,38.65,38.65,40.90,1166,215322,8560712.00,
533078,MANJEERA    ,B ,Q,90.80,90.80,80.50,83.90,83.90,83.60,6,54,4546.00,
532950,MANJUSHRE   ,B ,Q,81.75,81.75,79.50,79.90,79.95,80.00,30,3886,310759.00,
511758,MANSI FINANC,T ,Q,8.30,8.30,7.52,7.54,7.52,7.91,4,400,3092.00,
505324,MANUGRAPH IN,B ,Q,52.45,52.45,49.50,50.35,50.35,52.35,38,1965,98972.00,
521018,MARAL OVERS ,B ,Q,9.55,10.15,9.40,9.40,9.40,9.40,32,3010,28985.00,
502250,MARATH.REFRA,T ,Q,330.00,330.00,330.00,330.00,330.00,324.00,1,50,16500.00,
700088,MARATHON CRP,B ,P,125.61,188.40,125.61,152.50,152.50,157.00,3,30,4665.00,
503101,MARATHON NEX,B ,Q,153.00,160.00,148.00,148.10,153.00,155.05,26,1011,155121.00,
513544,MARDIA SAMYG,T ,Q,5.13,5.13,5.13,5.13,5.13,5.39,1,100,513.00,
530543,MARG LTD    ,B ,Q,87.55,88.80,86.50,87.00,86.60,87.90,113,10822,945514.00,
500206,MARGO FIN   ,T ,Q,5.67,5.67,5.14,5.14,5.14,5.40,2,201,1033.00,
531642,MARICOLTD   ,A ,Q,171.80,176.80,171.05,174.95,174.95,171.80,890,37169,6446068.00,
531737,MARIGOLD GLA,T ,Q,6.92,6.92,6.92,6.92,6.92,7.28,1,100,692.00,
526891,MARKET CREAT,B ,Q,6.31,6.31,6.29,6.29,6.29,6.01,3,201,1264.00,
524404,MARKSANS    ,B ,Q,1.64,1.69,1.64,1.65,1.65,1.70,54,52425,87319.00,
513355,MARMAGOA ST.,B ,Q,3.39,3.49,3.30,3.37,3.49,3.39,5,1200,4048.00,
517467,MARSONS     ,B ,Q,8.50,8.75,8.10,8.25,8.25,8.39,48,79498,679746.00,
523566,MARTIN BURN ,B ,Q,21.50,23.10,21.50,23.10,23.10,22.00,2,14,321.00,
531540,MARUTI INFRA,B ,Q,9.69,9.94,9.67,9.94,9.94,9.67,3,111,1073.00,
532500,MARUTISUZUK ,A ,Q,1329.95,1350.00,1310.00,1323.35,1323.35,1312.60,3389,56259,75125963.00,
530497,MARVEL CAPIT,T ,Q,24.55,24.55,23.00,24.55,24.55,23.40,15,1282,31080.00,
531131,MASCON GLOB.,T ,Q,0.83,0.85,0.79,0.80,0.82,0.81,48,90026,75142.00,
523704,MASTEK LTD  ,B ,Q,93.65,93.65,91.15,92.05,92.00,92.10,120,7417,683646.00,
511768,MASTER TRUST,B ,Q,80.70,80.70,79.00,79.00,79.00,80.10,6,220,17520.00,
532470,MATHER & PLA,B ,Q,15.25,15.25,15.25,15.25,15.25,15.05,1,1000,15250.00,
511688,MATHEW EASOW,B ,Q,74.85,79.20,74.50,78.70,78.35,75.55,75,25999,2025599.00,
512167,MATRA REALT ,T ,Q,1.29,1.29,1.28,1.28,1.28,1.34,6,2000,2565.00,
590083,MAVENS BIO  ,B ,Q,2.41,2.49,2.31,2.41,2.48,2.50,39,27032,65224.00,
500248,MAVI IND    ,B ,Q,8.52,8.52,8.01,8.01,8.01,8.12,2,57,484.00,
523371,MAWANA SUGAR,B ,Q,13.15,14.04,13.15,13.65,13.99,13.50,51,6389,87549.00,
500271,MAX INDIA   ,A ,Q,205.10,208.80,191.40,192.70,192.70,203.95,8786,379355,74507906.00,
526538,MAXIMAA SYST,T ,Q,11.26,11.85,11.25,11.63,11.85,11.81,22,23508,271767.00,
532613,MAXWEL      ,B ,Q,20.75,22.40,20.50,21.65,21.65,20.70,141,19816,426135.00,
531680,MAYUR LEATHR,T ,Q,30.10,31.85,29.40,29.40,29.40,30.90,15,1306,38695.00,
522249,MAYUR UNIQ. ,B ,Q,508.75,510.75,495.50,498.05,498.05,499.75,118,2356,1193868.00,
523792,MAZDA LTD   ,B ,Q,92.95,92.95,91.05,91.60,91.85,93.00,76,4097,375550.00,
533644,MB SWITCH   ,B ,Q,65.00,68.85,63.75,68.20,67.70,66.50,37,3568,235556.00,
533152,MBL INFRA   ,B ,Q,187.95,188.85,183.00,184.50,185.85,182.45,80,3352,618738.00,
532852,MCD HOLDING ,B ,Q,62.20,62.20,59.25,62.20,62.20,59.25,302,28473,1757001.00,
532654,MCLEOD RUSSE,B ,Q,274.00,283.00,273.75,280.80,279.80,273.95,1807,60561,16832808.00,
532629,MCNALLYB    ,B ,Q,98.70,101.80,97.00,97.50,97.00,98.40,382,23021,2282149.00,
523221,MCS LTD     ,B ,Q,10.94,10.94,9.91,10.65,10.88,10.43,8,7002,74190.00,
534091,MCX LTD     ,B ,Q,1271.00,1279.00,1240.00,1246.15,1246.15,1268.65,3693,49162,61901276.00,
523144,MEDI CAPS   ,B ,Q,52.50,57.50,51.45,53.55,53.55,54.80,6,2231,122364.00,
512267,MEDIA MATRIX,T ,Q,6.31,6.31,5.71,5.88,5.71,6.01,86,196862,1238514.00,
503685,MEDIA ONE   ,B ,Q,84.85,84.85,73.25,73.35,73.35,81.35,1558,555858,42645212.00,
511276,MEFCOM AGRO ,Z ,Q,11.41,11.41,11.41,11.41,11.41,10.87,1,1,11.00,
531417,MEGA CORPN. ,B ,Q,0.44,0.44,0.44,0.44,0.44,0.42,7,13100,5764.00,
532408,MEGASOFT LTD,B ,Q,11.50,12.00,11.05,11.74,11.74,11.52,838,6926,81352.00,
532865,MEGHMANI    ,B ,Q,7.81,7.99,7.70,7.72,7.72,7.87,164,46011,359592.00,
511377,MEHTA I.FIN ,T ,Q,4.09,4.09,4.09,4.09,4.09,3.90,1,100,409.00,
532307,MELSTAR INFO,B ,Q,5.73,5.73,5.71,5.71,5.71,5.46,10,2360,13498.00,
523828,MENON BEAR. ,B ,Q,47.00,47.00,47.00,47.00,47.00,43.25,1,40,1880.00,
526235,MERCATOR    ,B ,Q,24.45,24.75,23.25,23.45,23.45,24.30,1487,247095,5950936.00,
500126,MERCK LTD   ,B ,Q,619.60,714.20,619.60,665.40,665.40,624.70,4279,57756,39622114.00,
531357,MERCURY META,T ,Q,9.03,9.03,8.18,8.18,8.18,8.60,2,200,1721.00,
532990,METKORE     ,B ,Q,16.90,16.90,16.00,16.00,16.35,16.35,14,1071,17572.00,
934830,MFINNCD1B   ,F ,D,1020.01,1030.00,1020.01,1030.00,1030.00,1030.00,2,35,35800.00,
934832,MFINNCD1D   ,F ,D,1001.00,1001.00,1001.00,1001.00,1001.00,1001.00,2,12,12012.00,
934834,MFINNCD1F   ,F ,D,965.00,972.65,965.00,969.77,969.77,968.41,18,777,753023.00,
961723,MFINNCD2A   ,F ,B,990.00,991.00,985.00,991.00,991.00,990.00,5,120,118325.00,
961724,MFINNCD2B   ,F ,B,1000.00,1000.00,990.10,997.18,997.80,1005.99,14,295,294474.00,
961725,MFINNCD2C   ,F ,B,1003.00,1003.00,999.00,1003.00,1003.00,995.00,3,50,50110.00,
961726,MFINNCD2D   ,F ,B,979.00,982.25,977.01,982.25,982.25,982.10,13,177,173572.00,
526622,MFL INDIA   ,T ,Q,8.27,8.27,8.27,8.27,8.27,8.70,5,300,2481.00,
934826,MFLNCD1     ,F ,D,1055.10,1059.00,1054.00,1059.00,1059.00,1058.15,5,212,223663.00,
934828,MFLNCD3     ,F ,D,977.60,981.99,966.01,978.00,978.00,979.25,20,500,487740.00,
534185,MGOLD       ,E ,Q,2845.00,2860.00,2832.00,2832.00,2832.00,2824.64,14,42,119503.00,
532850,MIC ELECTRON,B ,Q,8.89,8.89,8.31,8.36,8.36,8.54,136,58451,494159.00,
522298,MICRO FORGE ,T ,Q,3.04,3.04,3.04,3.04,3.04,3.19,1,100,304.00,
532494,MICRO TECHO ,B ,Q,169.00,174.70,169.00,172.00,171.90,173.85,262,93896,16173777.00,
533259,MICROSECFIN ,B ,Q,24.75,24.75,24.00,24.00,24.00,24.00,5,162,3890.00,
526251,MID EAST POR,T ,Q,5.64,5.64,5.63,5.63,5.63,5.64,2,110,619.00,
532416,MID-DAY MULT,B ,Q,4.94,4.95,3.50,4.11,4.11,4.13,55,35687,171361.00,
533220,MIDFIELD    ,B ,Q,43.25,44.85,43.25,44.35,44.35,43.80,20,706,31386.00,
531597,MIDLAND POLY,B ,Q,36.65,36.65,36.65,36.65,36.65,34.95,2,101,3701.00,
533310,MIDVAL ENT  ,T ,Q,8.05,8.37,8.05,8.36,8.36,8.21,167,189661,1558990.00,
507621,MILKFOOD    ,T ,Q,103.85,103.85,103.85,103.85,103.85,99.90,1,1,103.00,
522235,MINAL IND   ,T ,Q,5.60,5.60,5.11,5.13,5.13,5.34,32,7868,43374.00,
531456,MINAXI TEXT.,B ,Q,0.68,0.76,0.65,0.73,0.71,0.67,11,10001,6738.00,
532539,MINDA IND   ,B ,Q,192.00,192.00,184.00,189.15,184.00,192.35,10,109,20764.00,
517344,MINDTECK (I),T ,Q,17.25,17.75,17.25,17.55,17.75,16.95,11,378,6610.00,
532819,MINDTREE LTD,B ,Q,491.00,505.40,485.85,493.90,493.90,496.40,229,5636,2806112.00,
530955,MINDVISCAP  ,T ,Q,10.36,10.36,9.97,10.36,10.36,10.16,21,8700,88182.00,
513377,MINERAL&METL,A ,Q,797.00,807.30,775.20,777.60,777.60,794.70,878,11710,9258234.00,
532164,MINOLTA FIN.,T ,Q,29.45,29.45,29.45,29.45,29.45,30.05,1,2,58.00,
500279,MIRC ELECT  ,B ,Q,14.78,14.78,14.40,14.45,14.45,14.49,127,20825,302511.00,
526642,MIRZA INTER ,B ,Q,20.00,20.10,19.40,19.45,19.45,19.90,214,40668,800829.00,
590060,MK EXIM     ,T ,Q,8.94,8.94,8.94,8.94,8.94,9.40,1,21,187.00,
532127,MOBILE TELE ,B ,Q,5.00,5.38,4.88,4.99,5.00,4.99,141,335671,1677812.00,
519287,MODERN DAIRI,B ,Q,13.70,13.70,13.00,13.33,13.65,13.77,41,1781,23473.00,
503015,MODERN INDIA,B ,Q,39.00,39.95,39.00,39.95,39.95,38.80,4,115,4580.00,
513303,MODERN STEEL,B ,Q,14.00,14.00,14.00,14.00,14.00,13.00,3,350,4900.00,
500890,MODI RUBBER ,B ,Q,52.30,52.30,49.90,52.30,52.30,49.85,93,12036,621189.00,
519003,MODINATURAL ,T ,Q,12.50,13.00,12.50,12.95,12.95,12.50,5,5500,70510.00,
503776,MODIPON     ,B ,Q,7.95,7.95,7.32,7.64,7.32,7.58,4,200,1528.00,
506261,MODISON MET.,B ,Q,43.45,43.50,41.75,41.95,41.95,43.05,56,15780,669181.00,
531453,MOHIT INDUS.,B ,Q,38.80,38.80,33.30,34.00,34.00,34.50,127,28984,1008348.00,
530169,MOHIT PAPER ,T ,Q,4.20,4.20,4.20,4.20,4.20,4.00,1,10,42.00,
533286,MOIL LTD    ,A ,Q,257.10,262.00,253.10,260.45,260.45,255.30,1304,44749,11586324.00,
526263,MOLD-TEK TEC,B ,Q,43.80,44.40,43.45,44.15,44.40,44.05,20,1336,58681.00,
533080,MOLDTKPACK  ,B ,Q,58.50,60.05,58.05,59.30,59.30,57.80,56,13460,797466.00,
531595,MONEY MAT F ,B ,Q,85.25,89.00,85.25,86.00,85.50,87.60,67,7181,618023.00,
513446,MONNE ISPAT*,B ,Q,466.25,478.00,466.20,470.20,470.00,474.80,32,169,79892.00,
505343,MONOTYPE IND,T ,Q,170.00,170.00,170.00,170.00,170.00,173.45,1,50,8500.00,
524084,MONSANTO (I),B ,Q,700.00,755.00,695.00,703.25,703.25,696.90,3040,43799,31839483.00,
532621,MORARJETEX  ,B ,Q,10.79,11.10,10.75,10.83,10.80,10.17,27,14424,157315.00,
500288,MOREPEN LAB.,B ,Q,3.35,3.38,3.30,3.32,3.30,3.33,62,58913,196556.00,
523160,MORGAN CRU  ,B ,Q,355.10,402.00,355.10,393.40,393.40,370.55,163,1749,688400.00,
526237,MORGAN VENT ,T ,Q,6.67,6.67,6.67,6.67,6.67,7.02,2,250,1667.00,
532407,MOSCHIP SEMI,B ,Q,3.76,3.99,3.50,3.53,3.53,3.75,57,13794,51090.00,
517140,MOSER BEAR  ,B ,Q,17.00,17.05,15.70,16.40,16.40,16.80,242,58603,974256.00,
517334,MOTHERSON SS,A ,Q,186.00,186.50,183.40,184.55,185.00,183.85,162,8960,1656421.00,
532892,MOTILALOFS  ,B ,Q,118.00,118.00,101.05,101.85,101.90,101.00,33,541,55274.00,
501343,MOTOR&GEN.FI,B ,Q,38.00,38.00,34.50,34.50,34.50,35.80,14,28,972.00,
531096,MOUNT EVERES,B ,Q,102.00,103.80,101.00,101.60,101.60,101.85,214,24738,2534520.00,
507522,MOUNTT SHIV.,B ,Q,23.20,23.20,23.20,23.20,23.20,22.45,1,1,23.00,
590011,MOVING PI(PS,T ,Q,1.76,1.76,1.76,1.76,1.76,1.72,1,300,528.00,
526299,MPHASIS LTD ,A ,Q,397.00,401.60,379.00,380.55,380.55,396.80,737,19085,7421943.00,
532440,MPS LTD     ,B ,Q,44.70,44.70,41.50,42.70,43.90,43.90,28,913,38645.00,
500290,MRF LTD.    ,A ,Q,10725.00,10993.85,10602.00,10660.10,10660.10,10731.30,2956,7629,82382478.00,
532376,MRO-TEK LTD*,B ,Q,10.75,10.80,9.55,10.05,9.55,9.84,80,1402,14429.00,
500109,MRPL        ,A ,Q,65.50,65.50,62.70,63.85,63.85,66.60,1896,179831,11554380.00,
532650,MSP STEEL   ,B ,Q,31.25,31.75,30.50,31.20,31.15,31.00,46,4818,149841.00,
508922,MSR INDIA   ,T ,Q,63.85,63.95,61.00,61.30,61.25,60.95,16,2170,136942.00,
534312,MT EDUCARE  ,T ,Q,94.85,94.85,94.85,94.85,94.85,90.35,127,59209,5615973.00,
531919,MUDIT FINLEA,T ,Q,117.50,117.50,117.50,117.50,117.50,118.50,1,100,11750.00,
532820,MUDRA       ,T ,Q,22.00,22.45,21.10,21.10,21.10,22.00,10,1206,26603.00,
532097,MUKAND ENGG.,B ,Q,23.45,24.45,23.45,23.70,23.70,23.70,21,705,16723.00,
500460,MUKAND LTD. ,B ,Q,34.00,34.45,33.60,34.05,33.60,33.55,36,2971,101076.00,
530341,MUKESH BABU ,B ,Q,16.90,16.90,16.90,16.90,16.90,16.50,1,30,507.00,
513265,MUKESH STEEL,T ,Q,9.70,9.70,9.70,9.70,9.70,9.24,2,200,1940.00,
517374,MUKESH STRIP,T ,Q,8.17,8.17,7.41,7.41,7.41,7.79,3,210,1708.00,
532357,MUKTA ARTS  ,B ,Q,29.40,30.00,28.75,28.85,29.90,29.05,127,2095,61134.00,
501477,MULLER & PHI,B ,Q,78.20,78.55,71.60,78.30,78.30,74.90,5,54,4221.00,
526169,MULTIBASE I ,B ,Q,37.35,37.35,34.90,35.80,35.75,36.00,14,2900,103070.00,
520059,MUNAUTO     ,T ,Q,54.15,56.00,53.25,55.60,55.60,54.00,32,8286,450817.00,
520043,MUNJAL SHOWA,B ,Q,77.70,78.00,74.00,74.45,74.50,75.35,218,15080,1150010.00,
515037,MURD.CERAM  ,B ,Q,17.55,17.60,17.20,17.60,17.60,17.75,5,7802,134195.00,
519323,MURLI INDU  ,B ,Q,20.75,20.95,20.30,20.80,20.95,20.95,17,2134,43806.00,
511766,MUTHOOT CAP ,B ,Q,65.00,65.15,64.95,65.00,65.00,66.10,20,14097,916358.00,
533398,MUTHOOT FIN ,A ,Q,132.80,132.80,130.40,131.10,131.10,130.80,865,42845,5643940.00,
530435,MVL IND     ,B ,Q,9.10,9.10,7.99,8.82,8.75,8.22,34,132,1079.00,
532991,MVL LIMITED ,B ,Q,8.29,8.40,8.03,8.34,8.16,8.21,32,10762,89167.00,
532442,MWTEXX      ,B ,Q,11.19,11.19,11.19,11.19,11.19,10.66,1,45,503.00,
531843,MYM TECHNO. ,T ,Q,2.42,2.42,2.25,2.35,2.25,2.31,9,1511,3622.00,
502405,MYSORE PAPER,T ,Q,5.21,5.25,5.20,5.24,5.25,5.40,12,23600,123680.00,
502168,N C L IND.  ,T ,Q,51.60,52.70,50.10,50.35,50.35,51.30,84,11955,611155.00,
519494,N K INDUST. ,B ,Q,52.25,52.25,45.00,50.00,50.00,48.20,15,5274,259676.00,
530897,N.G.IND.LTD.,B ,Q,72.25,73.00,68.10,68.10,68.10,71.50,4,492,35821.00,
516082,N.R.AGARWAL ,B ,Q,31.00,34.75,31.00,34.40,34.40,32.85,19,1261,41850.00,
533385,N100        ,E ,Q,140.00,141.50,140.00,141.50,141.50,143.40,5,52,7345.00,
524709,NAGAR.AGRICH,B ,Q,52.85,57.50,52.85,54.50,57.50,53.60,67,6255,340762.00,
532362,NAGPUR POWER,B ,Q,33.45,33.45,32.10,32.90,32.90,32.85,10,160,5173.00,
521109,NAGREEKA EXP,B ,Q,16.45,16.50,15.40,15.60,15.60,16.40,19,2070,32486.00,
532895,NAGREKA CAP ,B ,Q,17.10,17.10,17.10,17.10,17.10,17.90,1,100,1710.00,
532952,NAHAR CAP   ,B ,Q,43.15,45.00,43.00,44.45,44.35,44.50,18,317,14224.00,
519136,NAHAR INDUST,B ,Q,34.00,34.00,32.10,32.90,32.15,31.55,33,1064,34545.00,
523391,NAHAR POLY  ,B ,Q,22.80,22.80,22.80,22.80,22.80,22.80,7,175,3990.00,
500296,NAHAR SPG.  ,B ,Q,49.00,49.25,48.45,48.60,48.80,49.00,69,34491,1688535.00,
521030,NAKODA      ,B ,Q,9.25,9.60,9.02,9.18,9.18,9.20,163,64785,601753.00,
532256,NALWA SONS  ,T ,Q,740.05,784.00,740.00,777.55,750.05,759.95,35,802,620667.00,
532641,NANDAN EXIM ,B ,Q,22.55,23.00,22.00,22.55,22.55,23.10,82,18990,430162.00,
531416,NARENDRA PRO,B ,Q,17.60,17.64,17.60,17.60,17.60,16.80,8,1266,22302.00,
526739,NARMADA GEL ,B ,Q,94.00,94.00,94.00,94.00,94.00,95.15,1,50,4700.00,
513179,NAT STL AGRO,B ,Q,15.25,15.69,15.11,15.23,15.17,15.00,73,11579,178350.00,
532234,NAT.ALUM    ,A ,Q,60.45,60.75,57.25,58.10,58.10,60.10,1495,116143,6894262.00,
500298,NAT.PEROXIDE,B ,Q,407.00,422.80,403.50,411.25,419.00,408.80,71,1373,570186.00,
526616,NAT.PLASTIC ,B ,Q,13.38,13.40,13.00,13.03,13.00,13.25,7,2356,31473.00,
524816,NATCO PHARM ,B ,Q,365.00,379.00,363.55,372.25,372.25,364.75,2893,59122,22119500.00,
502407,NATH PULP   ,B ,Q,2.91,3.13,2.86,2.92,3.13,3.00,18,5101,14825.00,
526576,NATH SEEDS  ,B ,Q,7.31,7.65,7.00,7.01,7.29,7.42,31,4832,35071.00,
523630,NATIONAL FER,B ,Q,76.50,77.00,72.55,73.20,73.20,76.25,423,25672,1930887.00,
530119,NATRAJ PROTE,T ,Q,15.70,15.75,15.00,15.00,15.00,15.00,3,568,8891.00,
531834,NATURA HUE C,T ,Q,8.82,8.82,8.82,8.82,8.82,8.40,1,1,8.00,
513023,NAV BHAR VEN,B ,Q,199.40,213.00,199.40,206.35,206.35,207.20,113,3097,645979.00,
532504,NAVIN FLUORI,B ,Q,362.50,367.45,352.30,354.30,354.30,362.25,186,5462,1959792.00,
531494,NAVKAR BUILD,B ,Q,9.52,9.52,9.51,9.51,9.51,10.00,4,100,951.00,
508989,NAVNEET PUBL,B ,Q,59.05,59.40,58.00,58.25,58.05,59.45,205,14037,825552.00,
534309,NBCC LTD    ,T ,Q,95.00,97.00,92.35,94.75,94.75,97.05,645,103819,9824582.00,
500294,NCC         ,B ,Q,57.00,58.95,54.10,54.70,54.70,56.65,3095,435828,24901777.00,
531452,NCC FINANCE ,B ,Q,2.00,2.15,2.00,2.15,2.15,2.05,4,845,1795.00,
530557,NCL RESEARCH,T ,Q,251.15,251.15,251.15,251.15,251.15,239.20,18,2094,525908.00,
511535,NDA SECURIT.,B ,Q,19.95,19.95,19.95,19.95,19.95,19.00,1,2,39.00,
532529,NDTV        ,B ,Q,45.45,46.80,44.55,44.75,44.80,45.25,127,4749,215286.00,
532649,NECTAR LIFE ,B ,Q,22.90,23.00,22.25,22.70,22.85,22.80,187,9686,219421.00,
531049,NEELKANTH RO,B ,Q,8.99,8.99,8.95,8.95,8.95,8.70,3,102,912.00,
502893,NEEMTEK ORG ,B ,Q,80.65,80.65,80.65,80.65,80.65,77.05,1,1,80.00,
519560,NEHA INTER. ,T ,Q,61.35,61.35,57.35,58.05,57.35,60.35,564,71075,4164346.00,
532864,NELCAST     ,B ,Q,27.50,27.80,26.55,26.75,26.75,26.70,393,41580,1135552.00,
504112,NELCO LTD.  ,B ,Q,50.25,51.15,49.10,49.85,50.50,50.10,116,8132,409125.00,
523820,NEOCORP INTE,B ,Q,28.00,28.45,27.55,28.05,28.45,28.50,10,700,19580.00,
526195,NEOGEM INDIA,T ,Q,18.60,18.60,18.55,18.55,18.55,19.45,2,200,3715.00,
500301,NEPC INDIA  ,B ,Q,2.95,2.99,2.91,2.99,2.99,2.95,17,7175,21087.00,
505355,NESCO LTD   ,B ,Q,650.00,661.85,645.00,649.10,649.10,646.30,863,11815,7695093.00,
500790,NESTLE (I)  ,A ,Q,4915.00,4974.00,4890.00,4917.35,4923.00,4917.95,697,3914,19289960.00,
