SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
506528,KELTECH EN. ,B ,Q,263.45,263.45,253.30,253.30,253.30,264.85,2,160,41340.00,
531163,KEMISTAR    ,T ,Q,5.79,5.79,5.79,5.79,5.79,5.52,1,100,579.00,
506530,KEMP & CO.  ,B ,Q,238.00,240.00,238.00,240.00,240.00,238.15,4,95,22650.00,
526015,KEMROCK IND.,B ,Q,480.00,480.00,465.00,468.50,468.50,477.80,404,20726,9783495.00,
530547,KEN FIN.SER.,T ,Q,60.00,60.05,57.60,59.90,60.00,57.20,27,36040,2154533.00,
505890,KENNAMETAL  ,B ,Q,1130.05,1147.10,1090.05,1109.60,1109.60,1095.90,1487,43615,48331481.00,
530163,KERALA AYUR ,B ,Q,42.15,42.15,40.75,41.20,41.20,41.95,9,560,23306.00,
532686,KERNEX MICRO,B ,Q,58.20,58.85,57.80,57.95,57.95,57.85,160,12398,722294.00,
507180,KESAR ENT.  ,B ,Q,45.00,45.00,41.05,41.10,41.10,41.05,5,40,1651.00,
533289,KESAR TERMI ,B ,Q,67.00,69.80,67.00,69.80,69.80,66.55,3,73,4944.00,
502937,KESORAM IND ,B ,Q,128.10,131.30,127.60,128.10,128.10,127.60,263,18777,2428615.00,
532758,KEW INDUSTR ,B ,Q,4.48,4.48,4.20,4.23,4.23,4.29,18,5204,22041.00,
532732,KEWAL KIRAN ,B ,Q,630.50,640.00,620.05,625.45,637.45,622.35,71,332,210665.00,
507948,KEY CORP.LTD,T ,Q,5.85,5.85,5.85,5.85,5.85,5.58,2,53,310.00,
512597,KEYNOTE CORP,B ,Q,31.65,34.80,31.65,34.80,34.80,33.15,2,100,3322.00,
532747,KFA         ,B ,Q,20.25,21.00,19.00,19.35,19.35,19.85,22296,22230213,447613521.00,
500239,KG DENIM    ,B ,Q,9.46,9.94,9.41,9.84,9.63,9.79,10,2611,25285.00,
531609,KG PETROCHEM,T ,Q,18.25,18.25,17.90,17.90,17.90,18.80,2,200,3615.00,
533790,KGN ENT     ,B ,Q,249.00,252.35,248.00,252.35,252.35,240.35,183,55189,13894901.00,
531612,KGN IND LTD ,B ,Q,26.00,26.00,26.00,26.00,26.00,24.80,47,14254,370604.00,
507794,KHAITAN CHEM,B ,Q,15.30,16.35,15.30,15.75,15.75,15.45,150,18714,297440.00,
504269,KHAITAN ELEC,B ,Q,73.05,77.20,73.05,73.80,73.80,75.90,23,47,3495.00,
507435,KHOD.INDIA  ,T ,Q,58.90,58.90,55.00,55.30,55.30,57.30,31,1780,98693.00,
531401,KHODIYAR IND,B ,Q,2.57,2.75,2.57,2.75,2.75,2.62,7,4631,12347.00,
531692,KHYATI MULTI,T ,Q,0.74,0.74,0.74,0.74,0.74,0.71,11,1210,895.00,
524699,KILBURN CHEM,B ,Q,25.00,26.30,24.80,24.80,24.80,25.75,7,429,10726.00,
522101,KILBURN ENGG,B ,Q,24.40,25.00,24.40,25.00,25.00,25.00,9,467,11616.00,
523218,KILBURN OFFI,B ,Q,5.37,5.37,5.37,5.37,5.37,5.67,1,300,1611.00,
524500,KILITCH DRUG,B ,Q,60.00,60.50,58.20,58.25,58.25,60.65,46,346,20421.00,
532067,KILPEST (I) ,B ,Q,13.06,13.50,12.60,13.19,13.20,12.75,41,8272,107546.00,
500240,KINETIC ENG.,B ,Q,74.00,82.15,74.00,76.00,76.00,75.50,34,5621,427685.00,
505190,KINETIC MOTO,B ,Q,11.15,11.40,11.15,11.16,11.16,11.24,28,1634,18483.00,
530443,KIRAN SYNTEX,B ,Q,2.82,2.82,2.82,2.82,2.82,2.69,1,100,282.00,
961664,KIRFERROWAR ,F ,B,3.35,3.35,3.34,3.34,3.34,3.51,2,250,836.00,
532967,KIRI DYES   ,B ,Q,94.00,97.35,88.65,90.00,90.00,93.40,247,9069,853724.00,
500243,KIRL INDUS  ,B ,Q,319.00,319.45,312.00,317.05,319.45,324.20,28,278,88530.00,
533297,KIRL INVEST ,B ,Q,720.00,728.00,711.00,712.35,728.00,713.00,11,76,54539.00,
500241,KIRL.BROS.  ,B ,Q,128.35,128.35,124.15,124.15,124.15,124.00,21,419,52401.00,
500245,KIRL.FERROUS,B ,Q,25.50,25.50,24.60,24.65,24.60,24.90,78,16216,404429.00,
533293,KIRLOIL ENG ,B ,Q,148.00,148.80,146.20,146.55,146.55,147.00,8,207,30457.00,
505283,KIRLOSAR PN ,B ,Q,453.00,467.00,451.00,457.50,455.00,452.30,61,3473,1586567.00,
533193,KIRLOSKAR EL,B ,Q,27.80,29.90,27.45,27.85,27.85,27.85,60,8110,226431.00,
530145,KISAN MOULD.,B ,Q,21.40,21.40,20.70,20.85,20.85,21.10,9,735,15423.00,
521248,KITEX GARMEN,B ,Q,45.45,46.45,45.45,45.75,45.75,45.85,32,3961,181983.00,
530771,KLG CAPITAL ,B ,Q,38.50,38.50,38.50,38.50,38.50,37.80,1,1,38.00,
531269,KLG SYSTEL  ,T ,Q,25.00,25.90,24.80,25.00,25.00,25.55,13,1555,39329.00,
514221,KLIFESTYLE  ,B ,Q,0.57,0.69,0.57,0.67,0.69,0.58,57,105488,67622.00,
517170,KLKELEC     ,T ,Q,12.18,12.18,12.18,12.18,12.18,11.60,1,100,1218.00,
507598,KLRF LTD    ,B ,Q,25.70,25.70,25.70,25.70,25.70,27.85,1,50,1285.00,
532673,KM SUGARMILL,B ,Q,2.30,2.39,2.15,2.26,2.23,2.20,27,7350,16680.00,
524520,KMC SHIL    ,T ,Q,1.79,1.87,1.79,1.79,1.79,1.87,5,1100,2009.00,
532942,KNR CONST   ,B ,Q,125.85,125.90,119.40,123.35,123.35,118.85,13,173,21132.00,
517471,KOA TOOL IN ,B ,Q,0.22,0.24,0.22,0.22,0.22,0.22,3,7551,1681.00,
531602,KOFF BR PICT,T ,Q,0.52,0.52,0.52,0.52,0.52,0.50,13,33000,17160.00,
531366,KOHINOOR BRO,B ,Q,0.95,1.02,0.95,1.02,1.02,0.93,283,688360,687624.00,
512559,KOHINORFOODS,B ,Q,34.55,34.55,33.35,33.60,33.50,33.85,110,5175,174989.00,
523207,KOKUYOCMLN  ,B ,Q,40.00,42.00,40.00,41.50,41.50,39.05,659,116620,4791048.00,
532924,KOLTEPATIL  ,B ,Q,41.20,41.20,39.60,39.75,39.85,39.75,95,10972,440251.00,
526379,KONKAN TYRES,B ,Q,2.97,2.97,2.97,2.97,2.97,2.83,5,3500,10395.00,
524280,KOPRAN LTD. ,B ,Q,16.40,16.80,16.10,16.45,16.60,16.15,79,5873,96691.00,
511760,KOSIAN INDUS,B ,Q,4.86,4.86,4.86,4.86,4.86,4.63,3,995,4835.00,
500247,KOTAK MAH.BK,A ,Q,561.95,568.15,558.60,563.95,563.95,557.65,1893,52416,29601749.00,
590107,KOTAK PSU BK,B ,Q,365.75,366.00,365.75,366.00,366.00,361.00,2,60,21957.00,
532985,KOTAK SENSEX,B ,Q,179.00,180.00,178.00,179.00,179.00,177.50,15,423,75656.00,
590097,KOTAKGOLDETF,E ,Q,2715.00,2719.95,2695.00,2705.88,2704.20,2702.94,66,555,1501351.00,
507474,KOTHARI FERM,B ,Q,8.94,9.82,8.94,8.97,9.82,8.96,10,262,2350.00,
530299,KOTHARI PROD,B ,Q,410.05,414.85,410.05,410.60,413.75,410.15,16,60,24657.00,
532901,KOUTONS RET ,B ,Q,13.96,13.98,13.60,13.70,13.70,13.65,191,31577,433122.00,
523323,KOVAI MEDI. ,T ,Q,109.00,109.00,108.15,108.15,108.15,112.40,5,153,16613.00,
532400,KPIT INFOSYS,B ,Q,76.60,78.50,75.15,75.90,75.90,76.40,464,33821,2607353.00,
530813,KRBL LTD.   ,B ,Q,20.70,20.75,20.15,20.50,20.50,20.35,504,124513,2538418.00,
506128,KRISHNA DEEP,T ,Q,47.35,48.25,47.00,48.00,48.25,47.35,41,8502,408275.00,
526423,KRITI INDUS.,B ,Q,8.32,8.32,7.75,8.09,8.09,7.70,16,6200,49423.00,
533210,KRITI NUTRI ,B ,Q,5.97,6.00,5.80,5.90,5.90,5.65,9,6855,41081.00,
523550,KRYPTON IND ,B ,Q,13.53,14.69,13.53,14.65,14.65,14.29,16,732,10172.00,
500249,KSB PUMPS   ,B ,Q,250.00,250.95,244.50,247.30,244.50,249.50,120,2464,609450.00,
519421,KSE LIMITED ,B ,Q,239.90,241.00,235.00,235.00,235.00,235.00,9,58,13844.00,
532081,KSERASERA   ,B ,Q,3.46,3.78,3.46,3.76,3.78,3.57,108,46281,172692.00,
532997,KSK ENERGY  ,T ,Q,59.50,60.00,58.30,58.60,58.30,59.30,31,4780,283021.00,
530149,KSL & IND.  ,B ,Q,85.15,85.15,85.15,85.15,85.15,89.60,62,16989,1446613.00,
505299,KULK-POWER  ,B ,Q,55.00,55.00,46.15,49.30,48.55,49.45,145,6977,350560.00,
523594,KUNSTSTOFFE ,T ,Q,2.96,2.99,2.96,2.97,2.99,2.85,5,3000,8935.00,
531731,KUVAM INTL  ,B ,Q,2.86,2.86,2.86,2.86,2.86,2.73,1,5,14.00,
531882,KWALITY DAIR,B ,Q,36.85,37.45,36.55,36.70,36.70,36.80,316,43712,1612844.00,
500250,L.G.BALKRISH,B ,Q,308.05,312.00,308.05,309.20,308.70,307.00,17,311,96467.00,
524202,LACTOSE(I)  ,T ,Q,6.68,6.68,6.68,6.68,6.68,7.03,1,100,668.00,
524522,LAFFANS PETR,B ,Q,10.30,10.60,10.10,10.50,10.60,10.28,11,9700,99366.00,
531842,LAHOTI OVER.,B ,Q,6.24,6.24,5.85,5.93,5.93,5.90,7,1101,6498.00,
526049,LAKHMI COT  ,B ,Q,143.80,146.00,137.00,143.45,143.45,139.70,885,208210,29210405.00,
504258,LAKSHMI ELEC,B ,Q,231.50,231.50,228.00,228.25,228.00,228.05,19,607,139010.00,
500252,LAKSHMI MACH,B ,Q,1735.00,1735.00,1677.00,1685.25,1685.25,1702.40,114,520,885330.00,
502958,LAKSHMI MILL,B ,Q,1386.05,1475.00,1386.05,1475.00,1475.00,1421.90,17,21,30174.00,
519570,LAKSHMI OVER,B ,Q,20.50,20.80,19.95,20.20,20.35,19.85,295,47429,960868.00,
506079,LAKSHMI PREC,B ,Q,40.40,40.40,39.05,39.05,39.05,39.90,2,60,2397.00,
590069,LAKSHMI VILA,B ,Q,83.50,83.95,83.00,83.65,83.65,83.00,88,4765,397184.00,
590075,LAMBODHARA T,B ,Q,56.10,58.00,56.10,56.75,56.30,56.35,50,10228,582444.00,
513605,LANCO INDUS.,B ,Q,28.25,29.00,28.25,28.35,28.35,28.25,68,5205,148807.00,
532778,LANCO INFRA ,A ,Q,18.55,18.70,18.40,18.45,18.45,18.30,2004,1396955,25922167.00,
509048,LANCOR HOLDS,B ,Q,35.00,35.15,35.00,35.15,35.15,35.95,5,264,9247.00,
532275,LANDMARC LEI,B ,Q,0.45,0.45,0.45,0.45,0.45,0.44,2,65,29.00,
533012,LANDMRK PRO ,B ,Q,1.95,1.95,1.85,1.85,1.85,1.85,8,1840,3437.00,
526947,LA-OPALA RG ,B ,Q,112.95,112.95,110.15,111.00,111.00,110.15,7,1077,119617.00,
500510,LARSEN & TOU,A ,Q,1288.35,1306.45,1288.35,1293.60,1293.60,1284.30,8390,179872,233551398.00,
532829,LAWRESHWAR  ,B ,Q,6.75,6.95,6.60,6.65,6.61,6.69,32,4423,29538.00,
531134,LE WATERINA ,B ,Q,7.98,8.05,7.54,7.59,7.59,7.93,92,100531,778112.00,
508306,LEDO TEA CO ,B ,Q,65.25,65.25,63.50,64.00,64.00,65.00,9,348,22208.00,
517415,LEE&NEE SOFT,T ,Q,14.20,14.70,13.81,14.37,14.49,14.53,74,101562,1429636.00,
533602,LESHAIND    ,B ,Q,14.59,14.63,13.65,14.63,14.63,13.95,16,2350,34294.00,
533007,LGB FORGE   ,B ,Q,2.75,2.75,2.68,2.74,2.75,2.66,28,17975,48722.00,
532368,LGS GLOBAL  ,B ,Q,88.20,90.60,87.00,88.85,90.00,89.95,45,16834,1498541.00,
530273,LIBERTY PHOS,B ,Q,79.05,83.90,78.75,82.20,82.20,79.05,1698,233976,19042710.00,
526596,LIBERTY SHOE,B ,Q,95.50,104.80,95.50,102.35,102.35,94.90,2070,108647,11059359.00,
511593,LIBORD INFO.,B ,Q,6.37,6.99,6.33,6.43,6.35,6.66,14,5120,33664.00,
531027,LIBORD SEC  ,T ,Q,6.20,6.20,6.20,6.20,6.20,6.47,1,200,1240.00,
500253,LIC HOUS.FIN,A ,Q,267.25,273.00,266.10,269.65,269.65,267.00,5790,343971,92957608.00,
507759,LIME CHEM.  ,T ,Q,4.60,4.60,4.60,4.60,4.60,4.60,1,1,4.00,
531241,LINC PEN &PL,B ,Q,52.00,52.95,51.25,51.60,51.60,51.55,95,8607,445934.00,
531633,LINCOLN PHAR,B ,Q,25.50,28.95,25.50,27.60,27.60,28.00,26,9876,272493.00,
524748,LINK PHARMA ,B ,Q,6.60,7.20,6.50,7.20,7.20,6.73,6,346,2259.00,
512349,LINKHOUSE IN,B ,Q,1.10,1.10,1.08,1.08,1.08,1.09,2,51,55.00,
590096,LIQUIDBEES  ,E ,Q,999.99,1000.01,999.99,1000.00,1000.00,999.99,94,2875,2875010.00,
507912,LKP FIN     ,B ,Q,62.05,67.35,62.05,65.20,65.15,63.40,11,178,11673.00,
517518,LLOYD ELECT.,B ,Q,48.80,49.40,45.50,46.75,46.75,45.40,777,41575,1996399.00,
500254,LLOYD STEEL ,B ,Q,10.65,10.89,10.50,10.58,10.65,10.67,341,71924,770093.00,
507870,LLOYDS FIN. ,B ,Q,0.80,0.92,0.80,0.81,0.81,0.85,9,1808,1456.00,
512455,LLOYDS MET E,B ,Q,24.60,25.60,24.35,24.70,24.60,24.60,46,3635,90439.00,
500255,LML LTD.    ,B ,Q,7.83,7.86,7.70,7.74,7.74,7.78,88,30807,239666.00,
530745,LN POLYESTER,T ,Q,8.41,8.82,8.00,8.59,8.59,8.41,8,1951,16047.00,
533519,LNT FH      ,A ,Q,45.65,46.75,45.65,46.00,46.00,45.50,1610,285702,13165884.00,
532341,LOGIX MICRO.,B ,Q,19.75,19.75,17.80,18.40,18.40,18.40,21,3213,58507.00,
500256,LOK.HOUS&CON,B ,Q,14.63,15.22,14.40,14.58,14.75,15.19,98,16031,235972.00,
532740,LOKESH MACH ,B ,Q,38.00,38.85,37.60,37.90,37.90,39.05,34,3409,129727.00,
530039,LORDS CHEM. ,T ,Q,75.80,80.70,74.50,78.50,79.95,76.90,91,71244,5639374.00,
500284,LORDS CHLORO,T ,Q,25.85,25.85,25.00,25.00,25.00,25.70,2,500,12585.00,
523475,LOTUS CHOC  ,B ,Q,23.65,23.85,23.65,23.85,23.85,22.75,19,2953,70322.00,
532998,LOTUS EYE   ,B ,Q,8.90,9.20,8.74,9.20,9.20,9.33,3,115,1025.00,
533343,LOVABLE     ,B ,Q,368.00,381.00,367.95,370.60,370.60,364.50,4036,142614,53454606.00,
514036,LOY.TEX MILL,B ,Q,150.60,160.00,150.60,160.00,160.00,158.00,6,1101,175150.00,
514446,LS IND      ,B ,Q,6.65,6.65,6.65,6.65,6.65,6.99,1,25,166.00,
934781,LTFINNCDI   ,F ,D,989.71,989.71,978.00,983.00,983.00,980.00,10,95,93304.00,
934782,LTFINNCDII  ,F ,D,980.01,989.97,980.01,981.13,981.13,986.99,5,155,152528.00,
934783,LTFINNCDIII ,F ,D,1229.10,1230.00,1225.00,1230.00,1230.00,1230.00,3,95,116564.00,
934784,LTFINNCDIV  ,F ,D,1010.61,1025.00,1010.61,1024.90,1024.90,1021.99,31,274,279437.00,
526179,LUDOLOW JUTE,B ,Q,35.05,41.85,35.05,40.60,39.35,36.20,99,14764,578904.00,
532796,LUMAX AUTO  ,B ,Q,144.15,147.90,144.00,146.00,147.80,144.00,17,273,39666.00,
532537,LUMAX AUTO  ,B ,Q,29.50,29.55,27.00,27.15,27.20,27.50,148,998,28055.00,
517206,LUMAX IND   ,B ,Q,380.00,380.00,371.05,376.90,378.00,380.00,44,814,306911.00,
526045,LUMINAIRE TE,T ,Q,26.25,26.60,26.25,26.50,26.50,26.75,41,21107,554647.00,
500257,LUPIN LTD.  ,A ,Q,557.00,559.00,547.00,550.15,549.00,555.60,1499,36937,20384395.00,
500259,LYKA LABS   ,B ,Q,10.45,10.95,10.45,10.63,10.80,10.66,38,3533,37666.00,
532720,M&M FINANSER,A ,Q,672.90,672.90,661.00,662.00,664.85,662.10,72,771,513754.00,
522241,M.M.FORGINGS,B ,Q,93.15,93.15,90.00,91.05,91.05,90.05,8,130,11743.00,
506543,M.P.AGRO IND,T ,Q,3.00,3.00,3.00,3.00,3.00,3.11,1,100,300.00,
590115,M50 ETF     ,B ,Q,70.10,71.95,70.10,71.50,71.50,70.20,78,604,42552.00,
532906,MAANALU     ,B ,Q,35.95,35.95,34.15,35.50,35.50,35.05,7,633,22384.00,
531528,MAARS SOFT. ,B ,Q,0.52,0.52,0.47,0.47,0.50,0.49,63,66734,31916.00,
507836,MAC CHARLES ,T ,Q,121.50,121.95,119.00,120.00,120.00,119.25,7,550,66195.00,
523248,MACHINO PLAS,B ,Q,43.00,43.00,42.00,42.95,42.00,42.35,4,205,8810.00,
515093,MADHAV MARB.,B ,Q,17.50,17.50,17.15,17.20,17.25,17.15,22,423,7359.00,
531497,MADHUCON PRJ,B ,Q,55.00,55.00,54.00,54.70,55.00,53.75,22,508,27568.00,
511638,MADHUR CAP. ,T ,Q,8.93,8.93,8.93,8.93,8.93,9.39,1,50,446.00,
519279,MADHUR IND  ,B ,Q,15.00,15.02,15.00,15.00,15.00,14.31,20,1849,27738.00,
515059,MADHUS.IND. ,B ,Q,10.70,10.70,10.70,10.70,10.70,11.00,2,3284,35138.00,
500260,MADRAS CEM. ,B ,Q,145.90,147.00,143.50,144.95,144.40,144.10,921,47622,6901483.00,
501209,MAESTROS ME ,B ,Q,22.90,24.40,22.90,24.30,24.30,22.65,12,4502,105617.00,
500264,MAFATLAL IND,B ,Q,117.00,122.00,113.80,118.95,119.00,117.00,58,3980,466847.00,
524000,MAGMA FIN   ,B ,Q,70.75,71.00,69.30,69.35,69.35,69.40,82,289,20190.00,
530347,MAGNUM LTD. ,B ,Q,4.70,4.70,4.70,4.70,4.70,4.80,1,400,1880.00,
532896,MAGNUM VENT ,B ,Q,3.85,4.25,3.85,3.95,3.95,4.20,17,3450,13854.00,
500520,MAH & MAH   ,A ,Q,695.30,702.00,690.15,695.35,695.35,695.20,2101,94163,65649827.00,
533088,MAH HOLIDAY ,B ,Q,289.00,293.00,289.00,289.00,289.00,286.25,20,90,26129.00,
523384,MAH.RAS.APEX,T ,Q,10.46,11.35,10.46,11.35,11.35,11.01,3,5037,57080.00,
500266,MAH.SCOOTER ,B ,Q,304.10,304.10,304.10,304.10,304.10,306.65,4,49,14900.00,
500265,MAH.SEAMLESS,B ,Q,381.25,383.10,378.00,379.95,380.00,378.00,60,674,256064.00,
524232,MAHA.POLYBUT,T ,Q,13.50,13.69,12.61,13.35,13.69,13.05,38,10545,140941.00,
514450,MAHA.RUBTECH,B ,Q,5.94,6.20,5.87,5.99,5.99,5.85,45,16330,98237.00,
500108,MAHA.TELE   ,B ,Q,27.70,28.15,27.60,28.00,28.00,27.40,1268,402214,11224862.00,
519612,MAHAAN FOODS,B ,Q,25.50,25.50,24.75,24.75,24.75,25.10,21,2860,71652.00,
513460,MAHALAXMI SM,B ,Q,9.50,9.50,9.50,9.50,9.50,9.49,4,900,8550.00,
530059,MAHARAJA SHR,B ,Q,142.00,142.70,136.55,139.25,140.00,141.90,39,36659,5177019.00,
590117,MAHAVEER INF,B ,Q,14.11,14.75,14.00,14.34,14.34,14.11,557,219493,3153864.00,
531664,MAHAVIR IMPE,B ,Q,1.91,2.15,1.91,2.11,2.15,2.14,24,16075,32056.00,
524138,MAHIN COMP  ,B ,Q,55.00,55.00,47.50,47.50,47.50,48.70,11,515,25637.00,
532756,MAHIND FORG ,B ,Q,64.80,65.50,64.20,64.90,64.60,64.80,38,4480,291894.00,
504823,MAHIND.UGINE,B ,Q,55.95,57.80,54.00,56.35,56.35,54.70,823,24762,1399631.00,
532313,MAHINDRALIFE,B ,Q,318.25,325.20,317.00,320.70,320.00,321.50,56,1236,397064.00,
590078,MAITHAN ALL ,B ,Q,92.30,95.90,90.70,95.50,95.90,93.05,19,2738,254852.00,
500267,MAJESTIC AUT,B ,Q,58.00,59.75,58.00,58.60,58.60,58.25,27,2386,138980.00,
506919,MAKERS LAB. ,B ,Q,19.75,20.25,19.25,20.25,20.25,21.85,6,192,3743.00,
532728,MALU PAPER  ,B ,Q,9.51,10.20,9.51,10.19,10.20,9.56,6,101,978.00,
502995,MALWA COTTON,B ,Q,21.30,22.60,21.30,21.55,21.50,21.10,7,230,4986.00,
532637,MAN DRUGORG ,B ,Q,9.85,9.85,9.85,9.85,9.85,10.45,1,21,206.00,
513269,MAN IND.(I) ,B ,Q,106.00,106.80,103.35,104.10,104.10,105.00,238,8358,877473.00,
533169,MAN INFRA   ,B ,Q,192.55,205.90,192.10,200.60,200.60,190.30,3545,259374,52065608.00,
532932,MANAKSIA LTD,B ,Q,52.55,53.00,52.50,52.65,52.65,52.95,105,1273,67230.00,
500268,MANALI PETRO,B ,Q,11.38,11.70,11.20,11.43,11.43,11.15,538,99122,1134124.00,
531213,MANAP FIN   ,A ,Q,34.60,35.55,34.00,34.35,34.35,34.10,1877,427824,14883122.00,
533204,MANDHANA    ,B ,Q,251.05,256.40,251.05,252.00,252.00,252.45,426,96375,24457891.00,
502157,MANGALAM CEM,T ,Q,139.15,140.00,137.30,138.30,137.30,140.15,46,2469,342831.00,
516007,MANGALAM TIM,B ,Q,27.80,28.00,26.15,27.95,28.00,26.80,85,16293,450462.00,
530011,MANGLR.CHEM ,B ,Q,40.70,41.35,40.20,40.90,40.90,40.20,1287,173760,7101447.00,
533078,MANJEERA    ,B ,Q,91.00,91.00,82.00,83.60,83.60,86.60,25,468,38644.00,
532950,MANJUSHRE   ,B ,Q,84.80,84.80,79.40,80.00,80.00,79.65,19,5842,467581.00,
511758,MANSI FINANC,T ,Q,7.92,7.92,7.91,7.91,7.91,8.32,2,2,15.00,
505324,MANUGRAPH IN,B ,Q,51.50,52.50,51.00,52.35,52.50,50.35,44,3419,176964.00,
521018,MARAL OVERS ,B ,Q,9.40,9.40,9.40,9.40,9.40,9.95,2,200,1880.00,
502250,MARATH.REFRA,T ,Q,324.00,324.00,324.00,324.00,324.00,316.40,1,50,16200.00,
700088,MARATHON CRP,B ,P,128.05,192.00,128.05,157.00,157.00,160.00,3,30,4770.00,
503101,MARATHON NEX,B ,Q,161.00,161.00,151.00,155.05,156.95,160.95,21,1026,159214.00,
530543,MARG LTD    ,B ,Q,88.00,88.95,87.55,87.90,88.00,88.30,80,9103,803342.00,
500206,MARGO FIN   ,T ,Q,5.95,5.95,5.40,5.40,5.40,5.68,2,501,2705.00,
531642,MARICOLTD   ,A ,Q,172.95,173.45,171.00,171.80,171.40,172.40,330,13377,2303890.00,
526891,MARKET CREAT,B ,Q,5.51,6.01,5.51,6.01,6.01,5.73,3,86,486.00,
524404,MARKSANS    ,B ,Q,1.65,1.72,1.62,1.70,1.70,1.65,59,75740,126838.00,
513355,MARMAGOA ST.,B ,Q,3.39,3.39,3.39,3.39,3.39,3.40,1,1,3.00,
517467,MARSONS     ,B ,Q,8.40,8.50,8.14,8.39,8.50,8.39,48,26810,223390.00,
523566,MARTIN BURN ,B ,Q,22.00,22.00,22.00,22.00,22.00,22.00,3,404,8888.00,
531540,MARUTI INFRA,B ,Q,9.66,9.99,9.66,9.67,9.89,9.92,17,640,6188.00,
532500,MARUTISUZUK ,A ,Q,1285.00,1315.00,1278.00,1312.60,1312.60,1272.80,3179,81588,106539818.00,
530497,MARVEL CAPIT,T ,Q,23.40,23.40,23.40,23.40,23.40,22.45,1,7,163.00,
531131,MASCON GLOB.,T ,Q,0.87,0.88,0.81,0.81,0.81,0.85,116,106503,89201.00,
523704,MASTEK LTD  ,B ,Q,92.15,93.95,91.95,92.10,92.05,92.00,141,1718,158503.00,
511768,MASTER TRUST,B ,Q,81.00,81.00,80.10,80.10,80.10,80.10,4,50,4021.00,
532470,MATHER & PLA,B ,Q,15.85,15.85,14.75,15.05,15.05,15.30,3,170,2623.00,
511688,MATHEW EASOW,B ,Q,73.00,75.90,73.00,75.55,75.55,73.00,76,25696,1921660.00,
512167,MATRA REALT ,T ,Q,1.34,1.34,1.34,1.34,1.34,1.40,6,1050,1407.00,
590083,MAVENS BIO  ,B ,Q,2.35,2.54,2.35,2.50,2.50,2.47,26,8197,20201.00,
500248,MAVI IND    ,B ,Q,8.92,8.92,8.12,8.12,8.12,8.50,5,105,933.00,
523371,MAWANA SUGAR,B ,Q,13.10,13.50,13.06,13.50,13.50,13.27,23,1110,14765.00,
500271,MAX INDIA   ,A ,Q,195.10,207.50,192.50,203.95,203.95,188.25,25575,1704240,344956798.00,
526538,MAXIMAA SYST,T ,Q,11.72,11.90,11.60,11.81,11.80,12.20,51,56442,656977.00,
532613,MAXWEL      ,B ,Q,21.00,21.45,20.55,20.70,20.70,20.90,44,3649,76345.00,
531680,MAYUR LEATHR,T ,Q,29.55,31.00,29.50,30.90,31.00,30.80,9,678,20153.00,
522249,MAYUR UNIQ. ,B ,Q,492.05,520.00,491.00,499.75,499.75,493.10,283,9823,4978454.00,
523792,MAZDA LTD   ,B ,Q,91.80,93.65,91.80,93.00,93.00,91.75,94,4331,402120.00,
533644,MB SWITCH   ,B ,Q,63.10,69.90,63.10,66.50,66.50,66.50,8,460,30875.00,
533152,MBL INFRA   ,B ,Q,185.90,187.00,182.15,182.45,182.55,182.40,48,5644,1043939.00,
532852,MCD HOLDING ,B ,Q,59.25,59.25,59.25,59.25,59.25,56.45,55,10614,628879.00,
532654,MCLEOD RUSSE,B ,Q,273.40,276.00,272.00,273.95,273.95,271.95,844,21720,5958791.00,
532629,MCNALLYB    ,B ,Q,98.00,103.00,97.55,98.40,98.40,96.85,387,19839,1976376.00,
523221,MCS LTD     ,B ,Q,10.47,10.48,9.57,10.43,10.43,10.07,5,326,3323.00,
534091,MCX LTD     ,B ,Q,1276.00,1288.00,1262.50,1268.65,1268.65,1268.40,3413,51166,65379383.00,
523144,MEDI CAPS   ,B ,Q,55.95,56.00,54.80,54.80,54.80,56.00,10,2500,139764.00,
512267,MEDIA MATRIX,T ,Q,6.01,6.01,6.00,6.01,6.01,5.73,34,26076,156692.00,
503685,MEDIA ONE   ,B ,Q,83.00,83.05,79.00,81.35,81.35,81.95,474,186776,15209722.00,
531146,MEDICAMEN BI,B ,Q,13.50,13.88,12.50,13.00,13.00,12.51,12,163,2116.00,
511276,MEFCOM AGRO ,Z ,Q,10.87,10.87,10.87,10.87,10.87,10.36,1,1,10.00,
531417,MEGA CORPN. ,B ,Q,0.42,0.42,0.42,0.42,0.42,0.40,11,25940,10894.00,
532408,MEGASOFT LTD,B ,Q,11.95,11.97,11.20,11.52,11.52,11.51,16,1254,14329.00,
532865,MEGHMANI    ,B ,Q,7.86,8.00,7.86,7.87,7.87,7.94,47,40923,326282.00,
511377,MEHTA I.FIN ,T ,Q,3.90,3.90,3.90,3.90,3.90,3.72,1,100,390.00,
531727,MENON PISTON,B ,Q,97.60,97.65,97.60,97.65,97.65,97.20,2,110,10736.00,
526235,MERCATOR    ,B ,Q,23.90,24.50,23.85,24.30,24.30,23.45,915,202883,4918022.00,
500126,MERCK LTD   ,B ,Q,619.00,640.00,611.55,624.70,624.70,614.95,257,2761,1732153.00,
